measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,22,All ages,486,Multiple myeloma,3,Rate,2016,1.4653465461426989,1.603836089991486,1.2313355289131394
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2017,9.013779717502198,10.003403477428455,7.931272119065098
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,3,Rate,2017,15.60834375437955,17.11732574581322,14.185856882540266
1,Deaths,1,Global,1,Male,22,All ages,417,Liver cancer,3,Rate,2017,8.348255767935777,9.07344055778228,7.619715282156824
1,Deaths,1,Global,1,Male,22,All ages,487,Leukemia,3,Rate,2016,4.792345845940625,5.2205052378036285,4.242663679385763
1,Deaths,1,Global,1,Male,22,All ages,490,Other neoplasms,3,Rate,2016,0.7795741208033236,1.08332136700005,0.5495933602924591
1,Deaths,1,Global,1,Male,22,All ages,1022,Other malignant neoplasms,3,Rate,2016,5.473340306598296,6.061259289447042,4.538373091095824
1,Deaths,1,Global,1,Male,22,All ages,423,Larynx cancer,3,Rate,2017,2.660249074892347,2.8225563973015046,2.5011824822894497
1,Deaths,1,Global,1,Male,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2017,34.594683980747035,37.1259161731069,32.0635912484073
1,Deaths,1,Global,1,Male,22,All ages,429,Breast cancer,3,Rate,2017,0.3034567814945971,0.33156561180636684,0.27246967121286075
1,Deaths,1,Global,1,Male,22,All ages,438,Prostate cancer,3,Rate,2017,11.952811582620502,14.65777643667174,10.272374788780434
1,Deaths,1,Global,1,Male,22,All ages,441,Colon and rectum cancer,3,Rate,2017,14.522135180042149,15.38425467670475,13.583832268078393
1,Deaths,1,Global,1,Male,22,All ages,444,Lip and oral cavity cancer,3,Rate,2017,3.2912101926771915,3.551077517237219,3.018728202727369
1,Deaths,1,Global,1,Male,22,All ages,447,Nasopharynx cancer,3,Rate,2017,1.2959226739449998,1.419667830887512,1.1815433753924514
1,Deaths,1,Global,1,Male,22,All ages,450,Other pharynx cancer,3,Rate,2017,2.1807900694393463,2.378930847436695,1.9962756394380208
1,Deaths,1,Global,1,Male,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2017,1.8263388106220828,1.9786566118464226,1.4697451910221735
1,Deaths,1,Global,1,Male,22,All ages,456,Pancreatic cancer,3,Rate,2017,6.770390661768413,7.17812746249505,6.363074619742611
1,Deaths,1,Global,1,Male,22,All ages,459,Malignant skin melanoma,3,Rate,2017,0.8923055218867462,1.0730435675104615,0.5487662242278427
1,Deaths,1,Global,1,Male,22,All ages,462,Non-melanoma skin cancer,3,Rate,2017,0.830264443120956,0.883688573381607,0.757570045831461
1,Deaths,1,Global,1,Male,22,All ages,468,Testicular cancer,3,Rate,2017,0.27437788195129864,0.2964312583162142,0.25734183447444514
1,Deaths,1,Global,1,Male,22,All ages,471,Kidney cancer,3,Rate,2017,2.6764522186235626,2.8072828195050716,2.5492777494337497
